org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
hyperliquid-dex,hyperliquid-python-sdk,RealLord,https://avatars.githubusercontent.com/u/6505402?v=4,114,Update types.py [Add string representation to Cloid object],2025-01-17T01:22:03Z,2025-01-17,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/114
hyperliquid-dex,hyperliquid-python-sdk,arora-anmol,https://avatars.githubusercontent.com/u/10062365?v=4,93,fix(example): using original agent instead of extra_agent,2025-01-17T01:00:25Z,2025-01-17,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/93
hyperliquid-dex,node,imperator-co,https://avatars.githubusercontent.com/u/81272306?v=4,30,Update Dockerfile following latest breaking changes,2025-01-15T14:40:31Z,2025-01-15,https://github.com/hyperliquid-dex/node/pull/30
hyperliquid-dex,hyperliquid-rust-sdk,zietzm,https://avatars.githubusercontent.com/u/7230303?v=4,79,Add Historical Orders to info client,2025-01-14T07:14:59Z,2025-01-14,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/79
hyperliquid-dex,node,traderben,https://avatars.githubusercontent.com/u/95141121?v=4,28,Update license,2025-01-09T22:25:12Z,2025-01-09,https://github.com/hyperliquid-dex/node/pull/28
hyperliquid-dex,hyperliquid-rust-sdk,traderben,https://avatars.githubusercontent.com/u/95141121?v=4,77,Update license and terms,2025-01-09T21:52:45Z,2025-01-09,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/77
hyperliquid-dex,node,tappikone,https://avatars.githubusercontent.com/u/95533118?v=4,27,Update README.md with system service option,2025-01-02T20:38:17Z,2025-01-02,https://github.com/hyperliquid-dex/node/pull/27
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,66,Add Builder Codes,2024-12-23T17:12:04Z,2024-12-23,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/66
hyperliquid-dex,hyperliquid-rust-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,73,"Revert ""Reduce dependencies for library consumers""",2024-12-21T18:49:43Z,2024-12-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/73
hyperliquid-dex,hyperliquid-rust-sdk,fructose-outburst,https://avatars.githubusercontent.com/u/176707814?v=4,67,Reduce dependencies for library consumers,2024-12-21T18:45:36Z,2024-12-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/67
hyperliquid-dex,hyperliquid-rust-sdk,zhourunlai,https://avatars.githubusercontent.com/u/9172247?v=4,72,Websocket subscribe webData2 channel,2024-12-21T18:45:09Z,2024-12-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/72
hyperliquid-dex,node,BriungRi,https://avatars.githubusercontent.com/u/8957844?v=4,20,Expose 4000-4010 in Dockerfile,2024-12-19T06:33:20Z,2024-12-19,https://github.com/hyperliquid-dex/node/pull/20
hyperliquid-dex,node,rajivpo,https://avatars.githubusercontent.com/u/19913716?v=4,23,docs: update min self-delegation requirement for testnet,2024-12-19T06:32:51Z,2024-12-19,https://github.com/hyperliquid-dex/node/pull/23
hyperliquid-dex,node,BriungRi,https://avatars.githubusercontent.com/u/8957844?v=4,22,Delete unavailable option --write-replica-cmd-resps,2024-12-19T06:29:12Z,2024-12-19,https://github.com/hyperliquid-dex/node/pull/22
hyperliquid-dex,node,Stakecraft,https://avatars.githubusercontent.com/u/87334642?v=4,19,Update README.md,2024-12-19T06:27:48Z,2024-12-19,https://github.com/hyperliquid-dex/node/pull/19
hyperliquid-dex,hyperliquid-python-sdk,zhourunlai,https://avatars.githubusercontent.com/u/9172247?v=4,82,Websocket subscribe webData2 channel,2024-12-17T02:28:04Z,2024-12-17,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/82
hyperliquid-dex,hyperliquid-python-sdk,RamanSB,https://avatars.githubusercontent.com/u/13969478?v=4,80,Refactor BasicAdder for Improved Readability and Maintainability,2024-12-17T01:02:26Z,2024-12-17,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/80
hyperliquid-dex,node,BriungRi,https://avatars.githubusercontent.com/u/8957844?v=4,18,Map contiguous ports 4000-4010 in docker-compose.yml,2024-12-16T17:53:17Z,2024-12-16,https://github.com/hyperliquid-dex/node/pull/18
hyperliquid-dex,hyperliquid-rust-sdk,silasalberti,https://avatars.githubusercontent.com/u/19505672?v=4,68,Add Debug trait implementations for all structs and enums,2024-12-08T16:39:33Z,2024-12-08,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/68
hyperliquid-dex,hyperliquid-stats-web,Scalpweb,https://avatars.githubusercontent.com/u/37371?v=4,36,Remove footer,2024-11-21T15:00:29Z,2024-11-21,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/36
hyperliquid-dex,hyperliquid-python-sdk,indyMccarthy,https://avatars.githubusercontent.com/u/17669900?v=4,66,userFillsByTime method support,2024-11-13T20:38:45Z,2024-11-13,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/66
hyperliquid-dex,hyperliquid-python-sdk,osrm,https://avatars.githubusercontent.com/u/90407222?v=4,68,docs: fix minor typo README.md,2024-11-13T20:35:36Z,2024-11-13,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/68
hyperliquid-dex,hyperliquid-python-sdk,futreall,https://avatars.githubusercontent.com/u/86553580?v=4,67,Typo Update info_test.py,2024-11-13T20:34:01Z,2024-11-13,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/67
hyperliquid-dex,node,AutoStake1,https://avatars.githubusercontent.com/u/22457974?v=4,16,Fix Join Network JSON,2024-11-08T03:11:21Z,2024-11-08,https://github.com/hyperliquid-dex/node/pull/16
hyperliquid-dex,hyperliquid-rust-sdk,snow-avocado,https://avatars.githubusercontent.com/u/160740521?v=4,63,Add reconnect support in ws_manager,2024-11-06T19:08:26Z,2024-11-06,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/63
hyperliquid-dex,node,techiepriyansh,https://avatars.githubusercontent.com/u/26199781?v=4,13,Dockerfile: Fix gossip ports,2024-10-17T01:54:08Z,2024-10-17,https://github.com/hyperliquid-dex/node/pull/13
hyperliquid-dex,hyperliquid-rust-sdk,abrkn,https://avatars.githubusercontent.com/u/843958?v=4,57,Handle order not found from info orderStatus,2024-10-16T01:27:27Z,2024-10-16,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/57
hyperliquid-dex,hyperliquid-rust-sdk,abrkn,https://avatars.githubusercontent.com/u/843958?v=4,58,Add modify order,2024-10-16T01:27:09Z,2024-10-16,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/58
hyperliquid-dex,hyperliquid-python-sdk,perplover,https://avatars.githubusercontent.com/u/184728147?v=4,60,Bump eth-abi to 4.1.0 and eth-account to 0.10.0,2024-10-15T23:13:10Z,2024-10-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/60
hyperliquid-dex,hyperliquid-python-sdk,perplover,https://avatars.githubusercontent.com/u/184728147?v=4,61,Add configuration readme,2024-10-15T21:21:19Z,2024-10-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/61
hyperliquid-dex,hyperliquid-python-sdk,perplover,https://avatars.githubusercontent.com/u/184728147?v=4,63,Update mypy to 0.981 to support cross-platform development,2024-10-15T20:58:34Z,2024-10-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/63
hyperliquid-dex,hyperliquid-python-sdk,perplover,https://avatars.githubusercontent.com/u/184728147?v=4,59,"Add pre-commit hook for codestyle check, and also run codestyle",2024-10-15T17:47:51Z,2024-10-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/59
hyperliquid-dex,node,arb000r,https://avatars.githubusercontent.com/u/40786269?v=4,12,Update README.md,2024-10-11T05:00:08Z,2024-10-11,https://github.com/hyperliquid-dex/node/pull/12
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,61,Fix #47: Handle dropping the WsManager without creating a new Runtime and blocking on tasks,2024-10-04T01:15:51Z,2024-10-04,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/61
hyperliquid-dex,hyperliquid-python-sdk,cgaspart,https://avatars.githubusercontent.com/u/33488209?v=4,56,Vault USD transfer,2024-09-26T16:19:59Z,2024-09-26,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/56
hyperliquid-dex,node,murakamikaze,https://avatars.githubusercontent.com/u/157380038?v=4,8,add new launch syntax to Dockerfile,2024-09-25T10:45:35Z,2024-09-25,https://github.com/hyperliquid-dex/node/pull/8
hyperliquid-dex,hyperliquid-rust-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,60,"Revert ""Fix #47: Handle WsManager Drop and close the ping and reader tasks""",2024-09-23T18:10:11Z,2024-09-23,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/60
hyperliquid-dex,hyperliquid-rust-sdk,abrkn,https://avatars.githubusercontent.com/u/843958?v=4,56,Add missing fee field to UserFillsResponse,2024-09-19T17:15:20Z,2024-09-19,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/56
hyperliquid-dex,hyperliquid-rust-sdk,mathdroid,https://avatars.githubusercontent.com/u/3748658?v=4,55,feat(ExchangeClient): Add market open and close methods,2024-09-04T17:51:11Z,2024-09-04,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/55
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,51,Fix #47: Handle WsManager Drop and close the ping and reader tasks,2024-08-26T20:19:31Z,2024-08-26,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/51
hyperliquid-dex,hyperliquid-python-sdk,lutwidse,https://avatars.githubusercontent.com/u/74334594?v=4,52,fix: spot_transfer sign,2024-08-23T17:11:17Z,2024-08-23,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/52
hyperliquid-dex,hyperliquid-python-sdk,lutwidse,https://avatars.githubusercontent.com/u/74334594?v=4,51,add: spot_transfer,2024-08-22T20:33:29Z,2024-08-22,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/51
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,46,Fix #45: Send errors as Messages over subscription sender channel,2024-08-19T23:03:41Z,2024-08-19,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/46
hyperliquid-dex,hyperliquid-python-sdk,rtunazzz,https://avatars.githubusercontent.com/u/38296319?v=4,47,feat(hl/types): Update `SpotTokenInfo` to reflect current API responses,2024-07-26T22:45:27Z,2024-07-26,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/47
hyperliquid-dex,node,AutoStake1,https://avatars.githubusercontent.com/u/22457974?v=4,5,Add pruner,2024-07-22T15:04:51Z,2024-07-22,https://github.com/hyperliquid-dex/node/pull/5
hyperliquid-dex,node,paolofacchinetti,https://avatars.githubusercontent.com/u/51409747?v=4,2,feat: add Dockerfile and docker compose files,2024-07-18T15:08:56Z,2024-07-18,https://github.com/hyperliquid-dex/node/pull/2
hyperliquid-dex,node,TheSalade,https://avatars.githubusercontent.com/u/83350456?v=4,4,Update README.md,2024-07-18T13:46:26Z,2024-07-18,https://github.com/hyperliquid-dex/node/pull/4
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,42,Add set_referrer action to set referral codes for a wallet,2024-07-15T20:21:40Z,2024-07-15,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/42
hyperliquid-dex,hyperliquid-stats-web,Scalpweb,https://avatars.githubusercontent.com/u/37371?v=4,35,Add concurrent requests limit,2024-07-09T08:36:35Z,2024-07-09,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/35
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,41,Add a NAME/USDC to spot index mapping to the coin_to_asset HashMap,2024-07-08T11:30:41Z,2024-07-08,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/41
hyperliquid-dex,hyperliquid-python-sdk,zknpr,https://avatars.githubusercontent.com/u/96851588?v=4,45,Added metaAndAssetCtxs function,2024-07-05T02:27:24Z,2024-07-05,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/45
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,39,"Add userfees, userfundings, and spotclearinghousestate to info client",2024-07-03T02:11:25Z,2024-07-03,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/39
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,40,"Add support for spot, vault, and class transfers to exchange client",2024-07-02T03:06:38Z,2024-07-02,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/40
hyperliquid-dex,hyperliquid-python-sdk,RaduGeorgescu,https://avatars.githubusercontent.com/u/92390017?v=4,42,create spotMetaAndAssetCtxs function,2024-06-21T03:09:19Z,2024-06-21,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/42
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,36,"Add CI for unit tests, fmt, and linting",2024-06-21T02:50:02Z,2024-06-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/36
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,37,Add notification and more user events to ws,2024-06-21T02:48:15Z,2024-06-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/37
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,24,Update ethers rs version,2024-06-20T05:02:54Z,2024-06-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/24
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,19,Add support for WS UserNonFundingLedgerUpdates,2024-06-20T04:11:54Z,2024-06-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/19
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,23,Add support for sending pings to the WS server,2024-06-20T04:01:48Z,2024-06-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/23
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,32,Add functionality to withdraw from Hyperliquid bridge,2024-06-20T02:22:03Z,2024-06-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/32
hyperliquid-dex,hyperliquid-rust-sdk,sree-revoori1,https://avatars.githubusercontent.com/u/105384008?v=4,28,Add WsUserFundings to websocket,2024-06-20T02:09:25Z,2024-06-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/28
hyperliquid-dex,hyperliquid-rust-sdk,LouGel,https://avatars.githubusercontent.com/u/66965021?v=4,31,Fixed wrong signature for Trigger Order requests,2024-06-18T06:17:10Z,2024-06-18,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/31
hyperliquid-dex,hyperliquid-rust-sdk,Frixoe,https://avatars.githubusercontent.com/u/21309909?v=4,29,Add spot ordering,2024-06-18T02:38:01Z,2024-06-18,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/29
hyperliquid-dex,hyperliquid-python-sdk,rtunazzz,https://avatars.githubusercontent.com/u/38296319?v=4,38,Update the slippage function to work correctly with spot precision,2024-06-11T09:53:57Z,2024-06-11,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/38
hyperliquid-dex,hyperliquid-python-sdk,janklimo,https://avatars.githubusercontent.com/u/7811733?v=4,37,Update spot meta types,2024-06-10T03:28:20Z,2024-06-10,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/37
hyperliquid-dex,hyperliquid-python-sdk,GavinPHR,https://avatars.githubusercontent.com/u/22922351?v=4,34,Update position to 0 when user assetPositions is empty,2024-05-14T17:00:48Z,2024-05-14,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/34
hyperliquid-dex,hyperliquid-python-sdk,GavinPHR,https://avatars.githubusercontent.com/u/22922351?v=4,33,Websocket unsubscribe return status check fix,2024-05-13T16:37:50Z,2024-05-13,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/33
hyperliquid-dex,hyperliquid-stats-web,Scalpweb,https://avatars.githubusercontent.com/u/37371?v=4,34,Use data from S3 instead of API,2024-05-09T01:30:07Z,2024-05-09,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/34
hyperliquid-dex,hyperliquid-python-sdk,Alexlesch98,https://avatars.githubusercontent.com/u/160536953?v=4,25,Update api.py,2024-04-15T20:34:37Z,2024-04-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/25
hyperliquid-dex,hyperliquid-python-sdk,smeshny,https://avatars.githubusercontent.com/u/14953852?v=4,31,Add user_fees method to hyperliquid/info.py to retrieve user's volume…,2024-04-15T20:27:12Z,2024-04-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/31
hyperliquid-dex,hyperliquid-python-sdk,skyonedot,https://avatars.githubusercontent.com/u/49084147?v=4,26,"Removed the fixed string, replaced with variable",2024-04-15T18:40:41Z,2024-04-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/26
hyperliquid-dex,hyperliquid-rust-sdk,john-h-k,https://avatars.githubusercontent.com/u/32420055?v=4,16,Add `cloid` to fills and add `UserFills` event type,2024-04-01T18:57:32Z,2024-04-01,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/16
hyperliquid-dex,hyperliquid-rust-sdk,Nayshins,https://avatars.githubusercontent.com/u/5025057?v=4,10,Add cloid to order and cancel requests,2024-02-21T20:27:02Z,2024-02-21,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/10
hyperliquid-dex,hyperliquid-rust-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,13,Add more unit tests,2024-02-20T19:28:39Z,2024-02-20,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/13
hyperliquid-dex,hyperliquid-python-sdk,Lapo4kaKek,https://avatars.githubusercontent.com/u/97127102?v=4,19,add function get_user_funding_history,2024-02-20T17:43:43Z,2024-02-20,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/19
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,32,set sol colour to orange,2024-02-16T22:10:07Z,2024-02-16,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/32
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,31,update tokens,2024-02-16T22:02:04Z,2024-02-16,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/31
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,30,Language Fixes,2024-02-14T16:31:24Z,2024-02-14,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/30
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,29,Fix Decimals,2024-02-13T18:27:51Z,2024-02-13,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/29
hyperliquid-dex,hyperliquid-rust-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,11,Integrate new action hashing scheme based on MsgPack,2024-02-08T23:03:02Z,2024-02-08,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/11
hyperliquid-dex,hyperliquid-python-sdk,liewhite,https://avatars.githubusercontent.com/u/7992884?v=4,16,Fix: abs(sz) on market_close with None sz,2024-01-30T18:55:19Z,2024-01-30,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/16
hyperliquid-dex,hyperliquid-rust-sdk,Nayshins,https://avatars.githubusercontent.com/u/5025057?v=4,8,Add OrderUpdates websocket subscription,2024-01-17T15:14:23Z,2024-01-17,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/8
hyperliquid-dex,hyperliquid-rust-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,7,"Revert ""Add ModifyOrder api""",2023-12-19T22:40:14Z,2023-12-19,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/7
hyperliquid-dex,hyperliquid-rust-sdk,DenisDeFaria,https://avatars.githubusercontent.com/u/74181819?v=4,6,Add ModifyOrder api,2023-12-18T16:55:38Z,2023-12-18,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/6
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,28,Fix empty selection,2023-12-08T19:37:07Z,2023-12-08,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/28
hyperliquid-dex,hyperliquid-rust-sdk,sr-fuentes,https://avatars.githubusercontent.com/u/29989568?v=4,5,Update response_structs.rs OpenOrder oid,2023-12-04T14:49:34Z,2023-12-04,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/5
hyperliquid-dex,hyperliquid-python-sdk,lh14576,https://avatars.githubusercontent.com/u/30257285?v=4,10,Adding Market Orders,2023-11-30T21:56:29Z,2023-11-30,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/10
hyperliquid-dex,hyperliquid-python-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,9,Client order ID enhancements,2023-11-17T15:36:11Z,2023-11-17,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/9
hyperliquid-dex,hyperliquid-python-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,8,Add support for websocket pings,2023-11-16T19:58:24Z,2023-11-16,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/8
hyperliquid-dex,hyperliquid-python-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,6,Apply formatting,2023-11-15T03:55:19Z,2023-11-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/6
hyperliquid-dex,hyperliquid-python-sdk,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,5,Add support for cloids,2023-11-15T03:42:20Z,2023-11-15,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/5
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,27,fixes,2023-10-25T17:40:04Z,2023-10-25,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/27
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,16,Fixes for trade tables,2023-10-16T19:38:03Z,2023-10-16,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/16
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,15,Enrich liquidations with market liquidation fills,2023-10-03T14:31:07Z,2023-10-03,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/15
hyperliquid-dex,hyperliquid-rust-sdk,rajivpo,https://avatars.githubusercontent.com/u/19913716?v=4,2,feat: ws support for candle data,2023-09-22T12:55:28Z,2023-09-22,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/2
hyperliquid-dex,hyperliquid-rust-sdk,adam254689,https://avatars.githubusercontent.com/u/142239944?v=4,3,new crates.io crate,2023-09-15T19:08:16Z,2023-09-15,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/3
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,26,Slippage graph fixes,2023-09-15T15:21:12Z,2023-09-15,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/26
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,14,Add higher slippage measures,2023-09-13T20:20:52Z,2023-09-13,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/14
hyperliquid-dex,hyperliquid-rust-sdk,adam254689,https://avatars.githubusercontent.com/u/142239944?v=4,1,different signatures for mainnet vs other networks,2023-09-11T20:57:20Z,2023-09-11,https://github.com/hyperliquid-dex/hyperliquid-rust-sdk/pull/1
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,25,Minor fix,2023-09-07T00:03:03Z,2023-09-07,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/25
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,24,Always display cumulative line,2023-09-06T23:47:43Z,2023-09-06,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/24
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,23,"Add coin selector dropdown for open interest graph & add option to remove ""All"" from coin selectors",2023-09-05T18:44:23Z,2023-09-05,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/23
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,22,Fixes and remove liquidator,2023-08-29T20:29:06Z,2023-08-29,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/22
hyperliquid-dex,hyperliquid-stats-web,traderben,https://avatars.githubusercontent.com/u/95141121?v=4,21,Update retail volume description,2023-08-29T16:05:42Z,2023-08-29,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/21
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,19,Fixing slippage chart and misc clean up,2023-08-10T15:30:21Z,2023-08-10,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/19
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,18,Misc clean up and fixes,2023-08-03T19:43:50Z,2023-08-03,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/18
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,17,merge in bunch of small fixes,2023-08-03T17:24:22Z,2023-08-03,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/17
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,16,"Revert ""Merge mobile changes (#12)""",2023-08-03T17:18:15Z,2023-08-03,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/16
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,13,Fixed rest of todo list,2023-08-02T22:27:32Z,2023-08-02,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/13
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,12,Merge mobile changes,2023-08-02T19:44:27Z,2023-08-02,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/12
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,10,Shwe/colors,2023-08-02T19:43:36Z,2023-08-02,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/10
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,8,Fix isMobile bug,2023-08-01T18:37:46Z,2023-08-01,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/8
